Fecha,Metal,Precio
19/05/2009,COBRE (¢/lb),208.7
19/05/2009,ESTAÑO (¢/lb),635.03
19/05/2009,NIQUEL (¢/lb),576.06
19/05/2009,ORO (US$/ozt),921.5
19/05/2009,PLATA (US$/ozt),13.88
19/05/2009,PLOMO (¢/lb),69.29
19/05/2009,ZINC (¢/lb),68.92
20/05/2009,ALUMINIO (¢/lb),65.86
20/05/2009,COBRE (¢/lb),205.89
20/05/2009,ESTAÑO (¢/lb),635.03
20/05/2009,NIQUEL (¢/lb),564.04
20/05/2009,ORO (US$/ozt),928.5
20/05/2009,PLATA (US$/ozt),14.29
20/05/2009,PLOMO (¢/lb),65.14
20/05/2009,ZINC (¢/lb),65.73
21/05/2009,ALUMINIO (¢/lb),64.86
21/05/2009,COBRE (¢/lb),204.3
21/05/2009,ESTAÑO (¢/lb),621.65
21/05/2009,NIQUEL (¢/lb),557.92
21/05/2009,ORO (US$/ozt),940
21/05/2009,PLATA (US$/ozt),14.23
21/05/2009,PLOMO (¢/lb),64.41
21/05/2009,ZINC (¢/lb),65.45
22/05/2009,ALUMINIO (¢/lb),63.82
22/05/2009,COBRE (¢/lb),208.02
22/05/2009,ESTAÑO (¢/lb),633.9
22/05/2009,NIQUEL (¢/lb),568.12
22/05/2009,ORO (US$/ozt),952.5
22/05/2009,PLATA (US$/ozt),14.66
22/05/2009,PLOMO (¢/lb),64.52
22/05/2009,ZINC (¢/lb),66.56
26/05/2009,ALUMINIO (¢/lb),63.73
26/05/2009,COBRE (¢/lb),205.84
26/05/2009,ESTAÑO (¢/lb),630.49
26/05/2009,NIQUEL (¢/lb),580.6
26/05/2009,ORO (US$/ozt),942
26/05/2009,PLATA (US$/ozt),14.3
26/05/2009,PLOMO (¢/lb),63.91
26/05/2009,ZINC (¢/lb),66.22
27/05/2009,ALUMINIO (¢/lb),63.25
27/05/2009,COBRE (¢/lb),211.42
27/05/2009,ESTAÑO (¢/lb),632.99
27/05/2009,NIQUEL (¢/lb),603.73
27/05/2009,ORO (US$/ozt),949.5
27/05/2009,PLATA (US$/ozt),14.5
27/05/2009,PLOMO (¢/lb),64.75
27/05/2009,ZINC (¢/lb),66.09
28/05/2009,ALUMINIO (¢/lb),61.82
28/05/2009,COBRE (¢/lb),210.33
28/05/2009,ESTAÑO (¢/lb),620.51
28/05/2009,NIQUEL (¢/lb),605.09
28/05/2009,ORO (US$/ozt),949.75
28/05/2009,PLATA (US$/ozt),14.88
28/05/2009,PLOMO (¢/lb),65.18
28/05/2009,ZINC (¢/lb),64.64
29/05/2009,ALUMINIO (¢/lb),62.78
29/05/2009,COBRE (¢/lb),216.64
29/05/2009,ESTAÑO (¢/lb),649.77
29/05/2009,NIQUEL (¢/lb),624.6
29/05/2009,ORO (US$/ozt),972
29/05/2009,PLATA (US$/ozt),15.52
29/05/2009,PLOMO (¢/lb),69.4
29/05/2009,ZINC (¢/lb),68.45
01/06/2009,ALUMINIO (¢/lb),64.64
01/06/2009,COBRE (¢/lb),224.39
01/06/2009,ESTAÑO (¢/lb),671.32
01/06/2009,NIQUEL (¢/lb),647.5
01/06/2009,ORO (US$/ozt),987
01/06/2009,PLATA (US$/ozt),15.86
01/06/2009,PLOMO (¢/lb),74.39
01/06/2009,ZINC (¢/lb),70.35
02/06/2009,ALUMINIO (¢/lb),65.36
02/06/2009,COBRE (¢/lb),227.98
02/06/2009,ESTAÑO (¢/lb),669.05
02/06/2009,NIQUEL (¢/lb),657.94
02/06/2009,ORO (US$/ozt),973.5
02/06/2009,PLATA (US$/ozt),15.62
02/06/2009,PLOMO (¢/lb),73.82
02/06/2009,ZINC (¢/lb),70.17
03/06/2009,ALUMINIO (¢/lb),65.45
03/06/2009,COBRE (¢/lb),224.6
03/06/2009,ESTAÑO (¢/lb),673.13
03/06/2009,NIQUEL (¢/lb),646.82
03/06/2009,ORO (US$/ozt),979
03/06/2009,PLATA (US$/ozt),15.97
03/06/2009,PLOMO (¢/lb),73.14
03/06/2009,ZINC (¢/lb),69.63
04/06/2009,ALUMINIO (¢/lb),65.41
04/06/2009,COBRE (¢/lb),220.9
04/06/2009,ESTAÑO (¢/lb),664.51
04/06/2009,NIQUEL (¢/lb),626.18
04/06/2009,ORO (US$/ozt),967.25
04/06/2009,PLATA (US$/ozt),15.31
04/06/2009,PLOMO (¢/lb),71.01
04/06/2009,ZINC (¢/lb),68.27
05/06/2009,ALUMINIO (¢/lb),70.6
05/06/2009,COBRE (¢/lb),229.29
05/06/2009,ESTAÑO (¢/lb),667.91
05/06/2009,NIQUEL (¢/lb),662.47
05/06/2009,ORO (US$/ozt),977.75
05/06/2009,PLATA (US$/ozt),15.65
05/06/2009,PLOMO (¢/lb),75.05
05/06/2009,ZINC (¢/lb),70.56
08/06/2009,ALUMINIO (¢/lb),71.26
08/06/2009,COBRE (¢/lb),223.89
08/06/2009,ESTAÑO (¢/lb),665.65
08/06/2009,NIQUEL (¢/lb),649.77
08/06/2009,ORO (US$/ozt),946.5
08/06/2009,PLATA (US$/ozt),14.84
08/06/2009,PLOMO (¢/lb),73.3
08/06/2009,ZINC (¢/lb),68.97
09/06/2009,ALUMINIO (¢/lb),72.53
09/06/2009,COBRE (¢/lb),228.93
09/06/2009,ESTAÑO (¢/lb),687.19
09/06/2009,NIQUEL (¢/lb),664.51
09/06/2009,ORO (US$/ozt),952.5
09/06/2009,PLATA (US$/ozt),14.93
09/06/2009,PLOMO (¢/lb),76.66
09/06/2009,ZINC (¢/lb),70.96
10/06/2009,ALUMINIO (¢/lb),74.3
10/06/2009,COBRE (¢/lb),234.96
10/06/2009,ESTAÑO (¢/lb),718.94
10/06/2009,NIQUEL (¢/lb),698.31
10/06/2009,ORO (US$/ozt),961.25
10/06/2009,PLATA (US$/ozt),15.39
10/06/2009,PLOMO (¢/lb),79.13
10/06/2009,ZINC (¢/lb),72.91
11/06/2009,ALUMINIO (¢/lb),74.48
11/06/2009,COBRE (¢/lb),238.86
11/06/2009,ESTAÑO (¢/lb),717.81
11/06/2009,NIQUEL (¢/lb),700.12
11/06/2009,ORO (US$/ozt),953
11/06/2009,PLATA (US$/ozt),15.09
11/06/2009,PLOMO (¢/lb),81.06
11/06/2009,ZINC (¢/lb),74.14
12/06/2009,ALUMINIO (¢/lb),74.43
12/06/2009,COBRE (¢/lb),237.71
12/06/2009,ESTAÑO (¢/lb),712.14
12/06/2009,NIQUEL (¢/lb),707.6
12/06/2009,ORO (US$/ozt),950
12/06/2009,PLATA (US$/ozt),15.07
12/06/2009,PLOMO (¢/lb),81.49
12/06/2009,ZINC (¢/lb),75.86
15/06/2009,ALUMINIO (¢/lb),71.94
15/06/2009,COBRE (¢/lb),230.2
15/06/2009,ESTAÑO (¢/lb),695.81
15/06/2009,NIQUEL (¢/lb),682.66
15/06/2009,ORO (US$/ozt),932
15/06/2009,PLATA (US$/ozt),14.31
15/06/2009,PLOMO (¢/lb),78.02
15/06/2009,ZINC (¢/lb),72.64
16/06/2009,ALUMINIO (¢/lb),72.62
16/06/2009,COBRE (¢/lb),229.02
16/06/2009,ESTAÑO (¢/lb),687.19
16/06/2009,NIQUEL (¢/lb),678.12
16/06/2009,ORO (US$/ozt),936.75
16/06/2009,PLATA (US$/ozt),14.3
16/06/2009,PLOMO (¢/lb),76.66
16/06/2009,ZINC (¢/lb),70.81
17/06/2009,ALUMINIO (¢/lb),70.87
17/06/2009,COBRE (¢/lb),222.4
17/06/2009,ESTAÑO (¢/lb),674.95
17/06/2009,NIQUEL (¢/lb),664.51
17/06/2009,ORO (US$/ozt),933.75
17/06/2009,PLATA (US$/ozt),14.02
17/06/2009,PLOMO (¢/lb),73.03
17/06/2009,ZINC (¢/lb),68.95
18/06/2009,ALUMINIO (¢/lb),72.1
18/06/2009,COBRE (¢/lb),222.31
18/06/2009,ESTAÑO (¢/lb),675.85
18/06/2009,NIQUEL (¢/lb),669.5
18/06/2009,ORO (US$/ozt),936.75
18/06/2009,PLATA (US$/ozt),14.19
18/06/2009,PLOMO (¢/lb),74.34
18/06/2009,ZINC (¢/lb),68.76
19/06/2009,ALUMINIO (¢/lb),74.48
19/06/2009,COBRE (¢/lb),227.7
19/06/2009,ESTAÑO (¢/lb),680.39
19/06/2009,NIQUEL (¢/lb),689.46
19/06/2009,ORO (US$/ozt),933.75
19/06/2009,PLATA (US$/ozt),14.23
19/06/2009,PLOMO (¢/lb),77.11
19/06/2009,ZINC (¢/lb),70.81
22/06/2009,ALUMINIO (¢/lb),71.89
22/06/2009,COBRE (¢/lb),218.68
22/06/2009,ESTAÑO (¢/lb),662.93
22/06/2009,NIQUEL (¢/lb),666.78
22/06/2009,ORO (US$/ozt),924
22/06/2009,PLATA (US$/ozt),13.83
22/06/2009,PLOMO (¢/lb),72.57
22/06/2009,ZINC (¢/lb),67.61
23/06/2009,ALUMINIO (¢/lb),70.9
23/06/2009,COBRE (¢/lb),218.18
23/06/2009,ESTAÑO (¢/lb),662.02
23/06/2009,NIQUEL (¢/lb),669.05
23/06/2009,ORO (US$/ozt),920.25
23/06/2009,PLATA (US$/ozt),13.77
23/06/2009,PLOMO (¢/lb),74.07
23/06/2009,ZINC (¢/lb),68.4
24/06/2009,ALUMINIO (¢/lb),72.3
24/06/2009,COBRE (¢/lb),221.83
24/06/2009,ESTAÑO (¢/lb),666.78
24/06/2009,NIQUEL (¢/lb),689.23
24/06/2009,ORO (US$/ozt),928.75
24/06/2009,PLATA (US$/ozt),13.88
24/06/2009,PLOMO (¢/lb),74.62
24/06/2009,ZINC (¢/lb),69.65
25/06/2009,ALUMINIO (¢/lb),73.57
25/06/2009,COBRE (¢/lb),227.86
25/06/2009,ESTAÑO (¢/lb),671.32
25/06/2009,NIQUEL (¢/lb),696.49
25/06/2009,ORO (US$/ozt),934.25
25/06/2009,PLATA (US$/ozt),13.87
25/06/2009,PLOMO (¢/lb),77.56
25/06/2009,ZINC (¢/lb),71.8
26/06/2009,ALUMINIO (¢/lb),74.68
26/06/2009,COBRE (¢/lb),231.4
26/06/2009,ESTAÑO (¢/lb),680.39
26/06/2009,NIQUEL (¢/lb),720.08
26/06/2009,ORO (US$/ozt),943
26/06/2009,PLATA (US$/ozt),14.26
26/06/2009,PLOMO (¢/lb),77.93
26/06/2009,ZINC (¢/lb),72.1
29/06/2009,ALUMINIO (¢/lb),73.3
29/06/2009,COBRE (¢/lb),230.67
29/06/2009,ESTAÑO (¢/lb),670.86
29/06/2009,NIQUEL (¢/lb),715.77
29/06/2009,ORO (US$/ozt),939.75
29/06/2009,PLATA (US$/ozt),14.07
29/06/2009,PLOMO (¢/lb),77.52
29/06/2009,ZINC (¢/lb),70.13
30/06/2009,ALUMINIO (¢/lb),73.3
30/06/2009,COBRE (¢/lb),231.7
30/06/2009,ESTAÑO (¢/lb),678.12
30/06/2009,NIQUEL (¢/lb),726.2
30/06/2009,ORO (US$/ozt),941
30/06/2009,PLATA (US$/ozt),13.94
30/06/2009,PLOMO (¢/lb),78.47
30/06/2009,ZINC (¢/lb),70.53
01/07/2009,ALUMINIO (¢/lb),73.03
01/07/2009,COBRE (¢/lb),228.7
01/07/2009,ESTAÑO (¢/lb),655.89
01/07/2009,NIQUEL (¢/lb),715.54
01/07/2009,ORO (US$/ozt),931.5
01/07/2009,PLATA (US$/ozt),13.65
01/07/2009,PLOMO (¢/lb),76.88
01/07/2009,ZINC (¢/lb),70.06
02/07/2009,ALUMINIO (¢/lb),73.07
02/07/2009,COBRE (¢/lb),227.07
02/07/2009,ESTAÑO (¢/lb),657.26
02/07/2009,NIQUEL (¢/lb),734.14
02/07/2009,ORO (US$/ozt),936
02/07/2009,PLATA (US$/ozt),13.41
02/07/2009,PLOMO (¢/lb),77.47
02/07/2009,ZINC (¢/lb),70.28
03/07/2009,ALUMINIO (¢/lb),72.39
03/07/2009,COBRE (¢/lb),226.39
03/07/2009,ESTAÑO (¢/lb),657.71
03/07/2009,NIQUEL (¢/lb),737.31
03/07/2009,ORO (US$/ozt),932.5
03/07/2009,PLATA (US$/ozt),13.44
03/07/2009,PLOMO (¢/lb),76.68
03/07/2009,ZINC (¢/lb),69.88
06/07/2009,ALUMINIO (¢/lb),70.72
06/07/2009,COBRE (¢/lb),220.4
06/07/2009,ESTAÑO (¢/lb),648.64
06/07/2009,NIQUEL (¢/lb),697.63
06/07/2009,ORO (US$/ozt),921.5
06/07/2009,PLATA (US$/ozt),13.03
06/07/2009,PLOMO (¢/lb),74.98
06/07/2009,ZINC (¢/lb),67.9
07/07/2009,ALUMINIO (¢/lb),73.03
07/07/2009,COBRE (¢/lb),227.34
07/07/2009,ESTAÑO (¢/lb),655.44
07/07/2009,NIQUEL (¢/lb),728.92
07/07/2009,ORO (US$/ozt),925.75
07/07/2009,PLATA (US$/ozt),13.32
07/07/2009,PLOMO (¢/lb),77.77
07/07/2009,ZINC (¢/lb),71.17
08/07/2009,ALUMINIO (¢/lb),70.83
08/07/2009,COBRE (¢/lb),219.99
08/07/2009,ESTAÑO (¢/lb),639.79
08/07/2009,NIQUEL (¢/lb),700.8
08/07/2009,ORO (US$/ozt),920.75
08/07/2009,PLATA (US$/ozt),13.05
08/07/2009,PLOMO (¢/lb),73.71
08/07/2009,ZINC (¢/lb),68.83
09/07/2009,ALUMINIO (¢/lb),69.85
09/07/2009,COBRE (¢/lb),218.68
09/07/2009,ESTAÑO (¢/lb),605.55
09/07/2009,NIQUEL (¢/lb),679.25
09/07/2009,ORO (US$/ozt),914.75
09/07/2009,PLATA (US$/ozt),12.89
09/07/2009,PLOMO (¢/lb),72.33
09/07/2009,ZINC (¢/lb),67.38
10/07/2009,ALUMINIO (¢/lb),69.58
10/07/2009,COBRE (¢/lb),219.54
10/07/2009,ESTAÑO (¢/lb),564.72
10/07/2009,NIQUEL (¢/lb),655.67
10/07/2009,ORO (US$/ozt),910
10/07/2009,PLATA (US$/ozt),12.63
10/07/2009,PLOMO (¢/lb),72.3
10/07/2009,ZINC (¢/lb),66.81
13/07/2009,ALUMINIO (¢/lb),69.47
13/07/2009,COBRE (¢/lb),221.49
13/07/2009,ESTAÑO (¢/lb),573.79
13/07/2009,NIQUEL (¢/lb),651.36
13/07/2009,ORO (US$/ozt),908.5
13/07/2009,PLATA (US$/ozt),12.47
13/07/2009,PLOMO (¢/lb),71.08
13/07/2009,ZINC (¢/lb),66.27
14/07/2009,ALUMINIO (¢/lb),71.03
14/07/2009,COBRE (¢/lb),227.3
14/07/2009,ESTAÑO (¢/lb),593.53
14/07/2009,NIQUEL (¢/lb),701.03
14/07/2009,ORO (US$/ozt),921.75
14/07/2009,PLATA (US$/ozt),12.88
14/07/2009,PLOMO (¢/lb),71.17
14/07/2009,ZINC (¢/lb),66.63
15/07/2009,ALUMINIO (¢/lb),73.6
15/07/2009,COBRE (¢/lb),235.03
15/07/2009,ESTAÑO (¢/lb),606.45
15/07/2009,NIQUEL (¢/lb),720.3
15/07/2009,ORO (US$/ozt),930
15/07/2009,PLATA (US$/ozt),13.27
15/07/2009,PLOMO (¢/lb),73.07
15/07/2009,ZINC (¢/lb),68.83
16/07/2009,ALUMINIO (¢/lb),74.21
16/07/2009,COBRE (¢/lb),237.3
16/07/2009,ESTAÑO (¢/lb),599.2
16/07/2009,NIQUEL (¢/lb),718.94
16/07/2009,ORO (US$/ozt),935.25
16/07/2009,PLATA (US$/ozt),13.21
16/07/2009,PLOMO (¢/lb),72.6
16/07/2009,ZINC (¢/lb),68.29
17/07/2009,ALUMINIO (¢/lb),75.82
17/07/2009,COBRE (¢/lb),237.23
17/07/2009,ESTAÑO (¢/lb),597.61
17/07/2009,NIQUEL (¢/lb),720.3
17/07/2009,ORO (US$/ozt),934.5
17/07/2009,PLATA (US$/ozt),13.16
17/07/2009,PLOMO (¢/lb),72.76
17/07/2009,ZINC (¢/lb),68.95
20/07/2009,ALUMINIO (¢/lb),77.72
20/07/2009,COBRE (¢/lb),244.94
20/07/2009,ESTAÑO (¢/lb),623.92
20/07/2009,NIQUEL (¢/lb),742.76
20/07/2009,ORO (US$/ozt),952.25
20/07/2009,PLATA (US$/ozt),13.74
20/07/2009,PLOMO (¢/lb),77.07
20/07/2009,ZINC (¢/lb),74.53
21/07/2009,ALUMINIO (¢/lb),76.79
21/07/2009,COBRE (¢/lb),242.45
21/07/2009,ESTAÑO (¢/lb),644.1
21/07/2009,NIQUEL (¢/lb),715.77
21/07/2009,ORO (US$/ozt),947.75
21/07/2009,PLATA (US$/ozt),13.52
21/07/2009,PLOMO (¢/lb),75.95
21/07/2009,ZINC (¢/lb),73.39
22/07/2009,ALUMINIO (¢/lb),77.43
22/07/2009,COBRE (¢/lb),242.31
22/07/2009,ESTAÑO (¢/lb),646.37
22/07/2009,NIQUEL (¢/lb),719.17
22/07/2009,ORO (US$/ozt),945.5
22/07/2009,PLATA (US$/ozt),13.4
22/07/2009,PLOMO (¢/lb),75.21
22/07/2009,ZINC (¢/lb),73.8
23/07/2009,ALUMINIO (¢/lb),77.22
23/07/2009,COBRE (¢/lb),248.3
23/07/2009,ESTAÑO (¢/lb),654.31
23/07/2009,NIQUEL (¢/lb),739.36
23/07/2009,ORO (US$/ozt),955.25
23/07/2009,PLATA (US$/ozt),13.76
23/07/2009,PLOMO (¢/lb),77.07
23/07/2009,ZINC (¢/lb),74.5
24/07/2009,ALUMINIO (¢/lb),81.56
24/07/2009,COBRE (¢/lb),251.79
24/07/2009,ESTAÑO (¢/lb),678.35
24/07/2009,NIQUEL (¢/lb),754.1
24/07/2009,ORO (US$/ozt),949.75
24/07/2009,PLATA (US$/ozt),13.78
24/07/2009,PLOMO (¢/lb),78.88
24/07/2009,ZINC (¢/lb),76.09
27/07/2009,ALUMINIO (¢/lb),82.92
27/07/2009,COBRE (¢/lb),254.69
27/07/2009,ESTAÑO (¢/lb),682.66
27/07/2009,NIQUEL (¢/lb),766.34
27/07/2009,ORO (US$/ozt),956
27/07/2009,PLATA (US$/ozt),14.06
27/07/2009,PLOMO (¢/lb),81.15
27/07/2009,ZINC (¢/lb),77.38
28/07/2009,ALUMINIO (¢/lb),82.28
28/07/2009,COBRE (¢/lb),254.69
28/07/2009,ESTAÑO (¢/lb),667.01
28/07/2009,NIQUEL (¢/lb),770.88
28/07/2009,ORO (US$/ozt),955
28/07/2009,PLATA (US$/ozt),14.02
28/07/2009,PLOMO (¢/lb),80.47
28/07/2009,ZINC (¢/lb),77.34
29/07/2009,ALUMINIO (¢/lb),80.54
29/07/2009,COBRE (¢/lb),245.42
29/07/2009,ESTAÑO (¢/lb),650.91
29/07/2009,NIQUEL (¢/lb),741.62
29/07/2009,ORO (US$/ozt),935.5
29/07/2009,PLATA (US$/ozt),13.6
29/07/2009,PLOMO (¢/lb),78.58
29/07/2009,ZINC (¢/lb),73.55
30/07/2009,ALUMINIO (¢/lb),82.51
30/07/2009,COBRE (¢/lb),249.34
30/07/2009,ESTAÑO (¢/lb),662.7
30/07/2009,NIQUEL (¢/lb),764.3
30/07/2009,ORO (US$/ozt),932
30/07/2009,PLATA (US$/ozt),13.4
30/07/2009,PLOMO (¢/lb),80.49
30/07/2009,ZINC (¢/lb),75.75
31/07/2009,ALUMINIO (¢/lb),84.53
31/07/2009,COBRE (¢/lb),260.82
31/07/2009,ESTAÑO (¢/lb),680.39
31/07/2009,NIQUEL (¢/lb),800.59
31/07/2009,ORO (US$/ozt),936.5
31/07/2009,PLATA (US$/ozt),13.63
31/07/2009,PLOMO (¢/lb),83.57
31/07/2009,ZINC (¢/lb),79.29
03/08/2009,ALUMINIO (¢/lb),87.57
03/08/2009,COBRE (¢/lb),270.89
03/08/2009,ESTAÑO (¢/lb),699.21
03/08/2009,NIQUEL (¢/lb),842.77
03/08/2009,ORO (US$/ozt),954.25
03/08/2009,PLATA (US$/ozt),14.29
03/08/2009,PLOMO (¢/lb),88.41
03/08/2009,ZINC (¢/lb),82.15
04/08/2009,ALUMINIO (¢/lb),86.39
04/08/2009,COBRE (¢/lb),268.39
04/08/2009,ESTAÑO (¢/lb),671.32
04/08/2009,NIQUEL (¢/lb),847.31
04/08/2009,ORO (US$/ozt),953.5
04/08/2009,PLATA (US$/ozt),14.08
04/08/2009,PLOMO (¢/lb),85.91
04/08/2009,ZINC (¢/lb),81.42
05/08/2009,ALUMINIO (¢/lb),91.42
05/08/2009,COBRE (¢/lb),278.14
05/08/2009,ESTAÑO (¢/lb),696.49
05/08/2009,NIQUEL (¢/lb),895.39
05/08/2009,ORO (US$/ozt),964.5
05/08/2009,PLATA (US$/ozt),14.67
05/08/2009,PLOMO (¢/lb),87.57
05/08/2009,ZINC (¢/lb),83.96
06/08/2009,ALUMINIO (¢/lb),90.79
06/08/2009,COBRE (¢/lb),273.74
06/08/2009,ESTAÑO (¢/lb),712.14
06/08/2009,NIQUEL (¢/lb),910.59
06/08/2009,ORO (US$/ozt),960.75
06/08/2009,PLATA (US$/ozt),14.67
06/08/2009,PLOMO (¢/lb),86.05
06/08/2009,ZINC (¢/lb),84.94
07/08/2009,ALUMINIO (¢/lb),89.45
07/08/2009,COBRE (¢/lb),270.52
07/08/2009,ESTAÑO (¢/lb),673.58
07/08/2009,NIQUEL (¢/lb),884.73
07/08/2009,ORO (US$/ozt),960.5
07/08/2009,PLATA (US$/ozt),14.65
07/08/2009,PLOMO (¢/lb),82.35
07/08/2009,ZINC (¢/lb),82.64
10/08/2009,ALUMINIO (¢/lb),90.63
10/08/2009,COBRE (¢/lb),281.09
10/08/2009,ESTAÑO (¢/lb),691.27
10/08/2009,NIQUEL (¢/lb),928.73
10/08/2009,ORO (US$/ozt),953.5
10/08/2009,PLATA (US$/ozt),14.47
10/08/2009,PLOMO (¢/lb),85.77
10/08/2009,ZINC (¢/lb),84.94
11/08/2009,ALUMINIO (¢/lb),88.63
11/08/2009,COBRE (¢/lb),278.32
11/08/2009,ESTAÑO (¢/lb),679.25
11/08/2009,NIQUEL (¢/lb),915.12
11/08/2009,ORO (US$/ozt),946
11/08/2009,PLATA (US$/ozt),14.36
11/08/2009,PLOMO (¢/lb),82.78
11/08/2009,ZINC (¢/lb),83.32
12/08/2009,ALUMINIO (¢/lb),85.82
12/08/2009,COBRE (¢/lb),273.47
12/08/2009,ESTAÑO (¢/lb),676.31
12/08/2009,NIQUEL (¢/lb),874.07
12/08/2009,ORO (US$/ozt),943.5
12/08/2009,PLATA (US$/ozt),14.28
12/08/2009,PLOMO (¢/lb),80.51
12/08/2009,ZINC (¢/lb),80.97
13/08/2009,ALUMINIO (¢/lb),92.31
13/08/2009,COBRE (¢/lb),291.16
13/08/2009,ESTAÑO (¢/lb),709.87
13/08/2009,NIQUEL (¢/lb),955.72
13/08/2009,ORO (US$/ozt),956
13/08/2009,PLATA (US$/ozt),15.07
13/08/2009,PLOMO (¢/lb),85.57
13/08/2009,ZINC (¢/lb),86.07
14/08/2009,ALUMINIO (¢/lb),91.47
14/08/2009,COBRE (¢/lb),289.66
14/08/2009,ESTAÑO (¢/lb),705.34
14/08/2009,NIQUEL (¢/lb),941.43
14/08/2009,ORO (US$/ozt),957.5
14/08/2009,PLATA (US$/ozt),14.98
14/08/2009,PLOMO (¢/lb),86.41
14/08/2009,ZINC (¢/lb),85
17/08/2009,ALUMINIO (¢/lb),86.64
17/08/2009,COBRE (¢/lb),276.51
17/08/2009,ESTAÑO (¢/lb),662.25
17/08/2009,NIQUEL (¢/lb),860.69
17/08/2009,ORO (US$/ozt),937.5
17/08/2009,PLATA (US$/ozt),14.13
17/08/2009,PLOMO (¢/lb),80.99
17/08/2009,ZINC (¢/lb),79.63
18/08/2009,ALUMINIO (¢/lb),90.29
18/08/2009,COBRE (¢/lb),277.42
18/08/2009,ESTAÑO (¢/lb),675.85
18/08/2009,NIQUEL (¢/lb),901.74
18/08/2009,ORO (US$/ozt),938.25
18/08/2009,PLATA (US$/ozt),14.09
18/08/2009,PLOMO (¢/lb),82.78
18/08/2009,ZINC (¢/lb),80.74
19/08/2009,ALUMINIO (¢/lb),86.41
19/08/2009,COBRE (¢/lb),269.75
19/08/2009,ESTAÑO (¢/lb),639.57
19/08/2009,NIQUEL (¢/lb),866.36
19/08/2009,ORO (US$/ozt),934.25
19/08/2009,PLATA (US$/ozt),13.59
19/08/2009,PLOMO (¢/lb),81.19
19/08/2009,ZINC (¢/lb),79.85
20/08/2009,ALUMINIO (¢/lb),86.45
20/08/2009,COBRE (¢/lb),277.69
20/08/2009,ESTAÑO (¢/lb),664.51
20/08/2009,NIQUEL (¢/lb),873.17
20/08/2009,ORO (US$/ozt),943.5
20/08/2009,PLATA (US$/ozt),14.04
20/08/2009,PLOMO (¢/lb),82.6
20/08/2009,ZINC (¢/lb),81.81
21/08/2009,ALUMINIO (¢/lb),86.55
21/08/2009,COBRE (¢/lb),278.28
21/08/2009,ESTAÑO (¢/lb),653.17
21/08/2009,NIQUEL (¢/lb),885.64
21/08/2009,ORO (US$/ozt),941.5
21/08/2009,PLATA (US$/ozt),14.01
21/08/2009,PLOMO (¢/lb),83.69
21/08/2009,ZINC (¢/lb),82.01
24/08/2009,ALUMINIO (¢/lb),85.32
24/08/2009,COBRE (¢/lb),288.53
24/08/2009,ESTAÑO (¢/lb),672.45
24/08/2009,NIQUEL (¢/lb),893.35
24/08/2009,ORO (US$/ozt),953.75
24/08/2009,PLATA (US$/ozt),14.41
24/08/2009,PLOMO (¢/lb),88.25
24/08/2009,ZINC (¢/lb),83.46
25/08/2009,ALUMINIO (¢/lb),85.5
25/08/2009,COBRE (¢/lb),285.11
25/08/2009,ESTAÑO (¢/lb),662.25
25/08/2009,NIQUEL (¢/lb),889.04
25/08/2009,ORO (US$/ozt),947.5
25/08/2009,PLATA (US$/ozt),14.11
25/08/2009,PLOMO (¢/lb),90.99
25/08/2009,ZINC (¢/lb),81.9
26/08/2009,ALUMINIO (¢/lb),84.21
26/08/2009,COBRE (¢/lb),285.99
26/08/2009,ESTAÑO (¢/lb),645.24
26/08/2009,NIQUEL (¢/lb),884.51
26/08/2009,ORO (US$/ozt),949.5
26/08/2009,PLATA (US$/ozt),14.32
26/08/2009,PLOMO (¢/lb),94.21
26/08/2009,ZINC (¢/lb),82.78
27/08/2009,ALUMINIO (¢/lb),83.14
27/08/2009,COBRE (¢/lb),283.99
27/08/2009,ESTAÑO (¢/lb),646.37
27/08/2009,NIQUEL (¢/lb),879.52
27/08/2009,ORO (US$/ozt),943.5
27/08/2009,PLATA (US$/ozt),14.2
27/08/2009,PLOMO (¢/lb),91.65
27/08/2009,ZINC (¢/lb),82.46
28/08/2009,ALUMINIO (¢/lb),85.3
28/08/2009,COBRE (¢/lb),294.4
28/08/2009,ESTAÑO (¢/lb),653.17
28/08/2009,NIQUEL (¢/lb),888.81
28/08/2009,ORO (US$/ozt),950.75
28/08/2009,PLATA (US$/ozt),14.54
28/08/2009,PLOMO (¢/lb),96.07
28/08/2009,ZINC (¢/lb),82.55
01/09/2009,ALUMINIO (¢/lb),83.03
01/09/2009,COBRE (¢/lb),283.06
01/09/2009,ESTAÑO (¢/lb),641.83
01/09/2009,NIQUEL (¢/lb),840.51
01/09/2009,ORO (US$/ozt),949.75
01/09/2009,PLATA (US$/ozt),14.74
01/09/2009,PLOMO (¢/lb),93.98
01/09/2009,ZINC (¢/lb),82.55
02/09/2009,ALUMINIO (¢/lb),81.31
02/09/2009,COBRE (¢/lb),275.78
02/09/2009,ESTAÑO (¢/lb),637.3
02/09/2009,NIQUEL (¢/lb),811.93
02/09/2009,ORO (US$/ozt),955
02/09/2009,PLATA (US$/ozt),14.91
02/09/2009,PLOMO (¢/lb),93.44
02/09/2009,ZINC (¢/lb),81.4
03/09/2009,ALUMINIO (¢/lb),82.83
03/09/2009,COBRE (¢/lb),284.86
03/09/2009,ESTAÑO (¢/lb),662.7
03/09/2009,NIQUEL (¢/lb),830.07
